,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,loan_status
17926,15000.0,15000.0, 36 ,0.11710000000000001,496.14,2.0,10+ years,RENT,60000.0,Not Verified,2011.0,credit_card,MA,13.24,0.0,0.0,21.0,0.0,15930.0,0.345,44.0,1.0
17927,6500.0,6500.0, 36 ,0.0729,201.57,1.0,10+ years,RENT,53000.0,Not Verified,2011.0,debt_consolidation,NJ,12.99,0.0,0.0,7.0,0.0,677.0,0.046,14.0,1.0
17928,14400.0,14400.0, 36 ,0.1427,494.05,3.0,10+ years,OWN,94104.0,Source Verified,2011.0,wedding,SD,9.86,1.0,2.0,5.0,0.0,3718.0,0.7440000000000001,57.0,1.0
17929,12000.0,12000.0, 36 ,0.09630000000000001,385.14,1.0,9 years,MORTGAGE,35000.0,Not Verified,2009.0,debt_consolidation,AZ,15.94,0.0,1.0,9.0,0.0,12002.0,0.294,27.0,1.0
17930,1000.0,1000.0, 36 ,0.0859,31.62,1.0,1 year,RENT,36000.0,Not Verified,2009.0,debt_consolidation,VA,1.9,0.0,0.0,7.0,0.0,603.0,0.022000000000000002,24.0,1.0
17931,2000.0,2000.0, 36 ,0.1422,68.57,3.0,4 years,RENT,30000.0,Verified,2010.0,home_improvement,IL,16.48,0.0,3.0,2.0,0.0,23.0,0.077,9.0,1.0
17932,4200.0,4200.0, 36 ,0.1649,148.68,4.0,1 year,RENT,30000.0,Not Verified,2011.0,debt_consolidation,FL,10.36,0.0,3.0,3.0,0.0,748.0,0.22699999999999998,5.0,1.0
17933,2000.0,2000.0, 36 ,0.1112,65.6,2.0,1 year,OWN,60000.0,Source Verified,2010.0,debt_consolidation,AZ,12.08,1.0,0.0,13.0,0.0,52116.0,0.04,31.0,1.0
17934,25000.0,25000.0, 60 ,0.1632,612.22,5.0,10+ years,MORTGAGE,104400.0,Verified,2010.0,debt_consolidation,GA,24.39,0.0,1.0,12.0,0.0,57895.0,0.621,37.0,1.0
17935,5000.0,5000.0, 60 ,0.1343,114.87,3.0,4 years,MORTGAGE,65000.0,Source Verified,2011.0,major_purchase,CA,17.93,0.0,1.0,2.0,0.0,0.0,0.1008,17.0,1.0
17936,6000.0,6000.0, 36 ,0.0788,187.69,1.0,6 years,RENT,50004.0,Source Verified,2010.0,major_purchase,MA,17.69,0.0,0.0,5.0,0.0,3151.0,0.19,16.0,1.0
17937,22000.0,22000.0, 36 ,0.17190000000000003,786.45,5.0,7 years,RENT,62000.0,Verified,2010.0,debt_consolidation,MA,22.66,0.0,1.0,8.0,0.0,25076.0,0.9159999999999999,18.0,1.0
17938,15000.0,15000.0, 36 ,0.1527,521.97,3.0,6 years,RENT,185000.0,Source Verified,2011.0,small_business,NJ,7.85,0.0,1.0,17.0,0.0,8962.0,0.7,33.0,1.0
17939,30000.0,30000.0, 60 ,0.1349,690.15,3.0,10+ years,MORTGAGE,135000.0,Verified,2011.0,small_business,VA,7.8,0.0,1.0,11.0,0.0,19617.0,0.456,35.0,0.0
17940,3000.0,3000.0, 36 ,0.0788,93.85,1.0,3 years,RENT,142000.0,Source Verified,2010.0,home_improvement,FL,7.34,0.0,0.0,5.0,0.0,13221.0,0.9440000000000001,5.0,1.0
17941,20000.0,20000.0, 36 ,0.0599,608.35,1.0,10+ years,MORTGAGE,84000.0,Verified,2011.0,credit_card,CO,13.01,0.0,0.0,10.0,0.0,3553.0,0.055999999999999994,38.0,1.0
17942,10000.0,10000.0, 36 ,0.07139999999999999,309.42,1.0,2 years,RENT,40000.0,Not Verified,2010.0,other,VA,22.5,0.0,0.0,11.0,0.0,4337.0,0.166,37.0,1.0
17943,10500.0,10500.0, 60 ,0.1839,268.87,5.0,1 year,MORTGAGE,80000.0,Not Verified,2011.0,medical,OH,2.96,0.0,0.0,4.0,1.0,2805.0,0.384,21.0,1.0
17944,3550.0,3550.0, 36 ,0.0768,110.73,1.0,10+ years,OWN,20245.0,Not Verified,2009.0,debt_consolidation,AL,8.83,0.0,1.0,11.0,0.0,4120.0,0.057,18.0,1.0
17945,5000.0,5000.0, 60 ,0.1036,107.13,2.0,4 years,RENT,45000.0,Source Verified,2010.0,car,FL,19.01,0.0,0.0,8.0,0.0,5064.0,0.5920000000000001,16.0,1.0
17946,11000.0,11000.0, 36 ,0.1505,381.61,4.0,< 1 year,RENT,35000.0,Not Verified,2009.0,debt_consolidation,NJ,7.78,0.0,0.0,8.0,0.0,9778.0,0.7759999999999999,13.0,1.0
17947,35000.0,35000.0, 60 ,0.1427,819.3,3.0,10+ years,MORTGAGE,98000.0,Verified,2011.0,credit_card,IL,17.72,0.0,1.0,11.0,0.0,59189.0,0.8029999999999999,41.0,1.0
17948,8000.0,8000.0, 36 ,0.1533,278.63,4.0,4 years,MORTGAGE,92000.0,Not Verified,2010.0,debt_consolidation,PA,9.8,0.0,3.0,10.0,1.0,10215.0,0.7190000000000001,21.0,1.0
17949,3375.0,3375.0, 60 ,0.17989999999999998,85.69,5.0,7 years,OWN,21403.44,Not Verified,2011.0,small_business,AR,24.39,2.0,3.0,5.0,1.0,2274.0,0.669,16.0,1.0
17950,13000.0,13000.0, 60 ,0.1528,311.19,4.0,4 years,MORTGAGE,43500.0,Source Verified,2011.0,debt_consolidation,OH,14.21,0.0,1.0,15.0,0.0,13624.0,0.512,23.0,1.0
17951,4000.0,4000.0, 60 ,0.1427,93.64,3.0,4 years,RENT,24000.0,Source Verified,2011.0,car,TX,2.6,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0
17952,3500.0,3500.0, 36 ,0.0599,106.47,1.0,5 years,MORTGAGE,54000.0,Not Verified,2011.0,wedding,OH,20.78,0.0,0.0,9.0,0.0,3470.0,0.598,20.0,1.0
17953,4200.0,4200.0, 60 ,0.11710000000000001,92.82,2.0,10+ years,MORTGAGE,99996.0,Not Verified,2011.0,major_purchase,AL,10.48,0.0,2.0,12.0,0.0,3395.0,0.048,28.0,0.0
17954,8000.0,8000.0, 36 ,0.0603,243.49,1.0,1 year,RENT,63900.0,Source Verified,2011.0,debt_consolidation,NY,5.2,0.0,0.0,9.0,0.0,4514.0,0.16,12.0,1.0
17955,14400.0,14400.0, 60 ,0.17989999999999998,365.59,5.0,6 years,MORTGAGE,249996.0,Verified,2011.0,home_improvement,MD,14.02,0.0,2.0,13.0,0.0,87773.0,0.938,35.0,1.0
17956,10500.0,10500.0, 60 ,0.1149,230.87,2.0,2 years,RENT,80004.0,Not Verified,2010.0,other,MO,16.26,0.0,3.0,8.0,0.0,30965.0,0.759,19.0,1.0
17957,5000.0,5000.0, 36 ,0.1025,161.93,2.0,< 1 year,RENT,47184.0,Not Verified,2010.0,debt_consolidation,OR,13.76,0.0,1.0,8.0,0.0,8716.0,0.713,10.0,1.0
17958,3600.0,3600.0, 60 ,0.16690000000000002,88.88,5.0,unknown,RENT,32376.0,Source Verified,2010.0,debt_consolidation,CA,6.82,0.0,1.0,9.0,0.0,2929.0,0.505,11.0,1.0
17959,9000.0,9000.0, 36 ,0.1158,297.13,2.0,1 year,RENT,60000.0,Verified,2009.0,other,MD,15.72,0.0,1.0,10.0,0.0,23.0,0.001,17.0,1.0
17961,6000.0,6000.0, 36 ,0.1392,204.83,3.0,10+ years,RENT,89772.0,Not Verified,2009.0,credit_card,CA,10.35,0.0,1.0,5.0,0.0,9572.0,0.9670000000000001,14.0,1.0
17963,5000.0,5000.0, 36 ,0.0788,156.41,1.0,10+ years,RENT,35000.0,Verified,2010.0,credit_card,AZ,5.73,0.0,2.0,11.0,1.0,6912.0,0.14300000000000002,17.0,1.0
17964,3600.0,3600.0, 36 ,0.0579,109.18,1.0,< 1 year,MORTGAGE,100000.0,Verified,2010.0,major_purchase,CT,4.92,0.0,0.0,13.0,0.0,1808.0,0.065,46.0,1.0
17965,3000.0,3000.0, 36 ,0.0639,91.81,1.0,4 years,OWN,113500.0,Not Verified,2010.0,home_improvement,MD,1.06,0.0,0.0,6.0,0.0,2736.0,0.06,27.0,1.0
17966,8000.0,8000.0, 36 ,0.13849999999999998,272.84,3.0,5 years,MORTGAGE,55000.0,Not Verified,2010.0,debt_consolidation,MN,18.02,0.0,0.0,8.0,1.0,12144.0,0.9129999999999999,24.0,1.0
17968,5500.0,5500.0, 60 ,0.1335,126.13,3.0,5 years,MORTGAGE,40000.0,Source Verified,2010.0,debt_consolidation,MD,12.48,0.0,1.0,12.0,0.0,3133.0,0.163,26.0,0.0
17969,13750.0,13750.0, 36 ,0.1505,477.01,4.0,< 1 year,RENT,30000.0,Not Verified,2009.0,small_business,NJ,17.96,0.0,3.0,11.0,0.0,5269.0,0.151,12.0,0.0
17971,6000.0,6000.0, 36 ,0.0542,180.96,1.0,10+ years,MORTGAGE,120000.0,Not Verified,2011.0,major_purchase,FL,20.88,0.0,0.0,10.0,0.0,13276.0,0.196,27.0,1.0
17972,7500.0,7500.0, 36 ,0.0579,227.46,1.0,1 year,RENT,40000.0,Source Verified,2010.0,debt_consolidation,CA,19.8,0.0,0.0,9.0,0.0,5583.0,0.332,17.0,1.0
17973,22000.0,22000.0, 60 ,0.1788,557.23,5.0,9 years,RENT,60000.0,Verified,2011.0,debt_consolidation,NJ,19.9,0.0,0.0,6.0,0.0,15284.0,0.9670000000000001,19.0,0.0
17974,4000.0,4000.0, 36 ,0.1183,132.54,2.0,1 year,RENT,60000.0,Not Verified,2009.0,major_purchase,CA,8.44,1.0,0.0,8.0,0.0,8459.0,0.631,14.0,1.0
17975,15000.0,15000.0, 60 ,0.17579999999999998,377.49,4.0,6 years,MORTGAGE,78000.0,Not Verified,2011.0,debt_consolidation,IL,13.51,0.0,3.0,19.0,0.0,12546.0,0.271,30.0,0.0
17976,17450.0,17450.0, 60 ,0.17190000000000003,435.47,5.0,10+ years,RENT,50004.0,Verified,2010.0,debt_consolidation,CA,18.26,0.0,0.0,9.0,0.0,14864.0,0.961,26.0,1.0
17977,12000.0,12000.0, 60 ,0.2025,319.6,6.0,5 years,RENT,36000.0,Source Verified,2011.0,credit_card,NY,18.7,0.0,0.0,6.0,0.0,9693.0,0.95,9.0,1.0
17978,25000.0,25000.0, 36 ,0.1059,813.63,2.0,4 years,MORTGAGE,70000.0,Verified,2011.0,debt_consolidation,KY,19.56,0.0,0.0,13.0,0.0,18574.0,0.319,26.0,1.0
17979,5500.0,5500.0, 36 ,0.0617,167.75,1.0,< 1 year,MORTGAGE,44000.0,Not Verified,2011.0,debt_consolidation,GA,15.0,0.0,0.0,8.0,0.0,37957.0,0.095,16.0,1.0
17980,2750.0,2750.0, 36 ,0.1523,95.64,3.0,10+ years,RENT,60000.0,Source Verified,2011.0,debt_consolidation,MN,9.94,0.0,2.0,4.0,1.0,626.0,0.32899999999999996,10.0,1.0
17982,4500.0,4500.0, 36 ,0.12179999999999999,149.85,2.0,< 1 year,RENT,84000.0,Verified,2009.0,major_purchase,NJ,0.07,0.0,0.0,7.0,0.0,5.0,0.001,12.0,1.0
17983,10000.0,10000.0, 60 ,0.1149,219.88,2.0,10+ years,MORTGAGE,39000.0,Not Verified,2011.0,other,NY,16.31,0.0,2.0,13.0,0.0,3832.0,0.115,26.0,1.0
17984,5000.0,5000.0, 36 ,0.0859,158.06,1.0,1 year,OWN,20000.0,Not Verified,2009.0,debt_consolidation,IL,10.92,0.0,0.0,9.0,0.0,5276.0,0.502,23.0,1.0
17985,15000.0,15000.0, 36 ,0.13849999999999998,511.56,3.0,< 1 year,MORTGAGE,100000.0,Verified,2010.0,small_business,TX,18.73,0.0,0.0,10.0,0.0,14663.0,0.889,18.0,1.0
17986,10000.0,10000.0, 36 ,0.1505,346.92,4.0,10+ years,MORTGAGE,45000.0,Verified,2009.0,debt_consolidation,SC,11.92,0.0,1.0,11.0,0.0,29482.0,0.8029999999999999,16.0,0.0
17987,3000.0,3000.0, 36 ,0.1099,98.21,2.0,7 years,RENT,36000.0,Source Verified,2011.0,vacation,DC,10.23,0.0,2.0,12.0,0.0,5093.0,0.344,17.0,1.0
17989,6000.0,6000.0, 36 ,0.1635,211.98,5.0,4 years,RENT,91650.0,Not Verified,2009.0,small_business,NY,0.84,0.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0
17990,8000.0,8000.0, 36 ,0.10949999999999999,261.71,2.0,2 years,MORTGAGE,140000.0,Verified,2009.0,debt_consolidation,CA,10.91,0.0,0.0,10.0,0.0,40685.0,0.506,36.0,1.0
17991,9000.0,9000.0, 36 ,0.12689999999999999,301.91,2.0,2 years,MORTGAGE,60000.0,Not Verified,2011.0,credit_card,FL,19.52,0.0,1.0,9.0,0.0,26959.0,0.861,25.0,1.0
17992,4000.0,4000.0, 60 ,0.1349,92.02,3.0,5 years,RENT,54996.0,Source Verified,2011.0,debt_consolidation,FL,11.11,0.0,0.0,10.0,0.0,3609.0,0.457,16.0,1.0
17993,18000.0,18000.0, 60 ,0.1788,455.91,5.0,5 years,RENT,50000.0,Verified,2011.0,debt_consolidation,DC,13.94,0.0,0.0,4.0,0.0,4479.0,0.8959999999999999,15.0,1.0
17994,6000.0,6000.0, 36 ,0.1149,197.83,2.0,4 years,MORTGAGE,141600.0,Not Verified,2010.0,other,MD,6.31,0.0,2.0,13.0,0.0,22150.0,0.568,24.0,1.0
17995,5000.0,5000.0, 36 ,0.0774,156.1,1.0,< 1 year,MORTGAGE,30300.0,Not Verified,2009.0,debt_consolidation,OH,12.91,0.0,0.0,6.0,0.0,15813.0,0.757,24.0,1.0
17996,12000.0,12000.0, 36 ,0.12210000000000001,399.78,2.0,3 years,MORTGAGE,47000.0,Verified,2009.0,small_business,MI,19.38,1.0,1.0,11.0,0.0,9554.0,0.342,31.0,1.0
17997,15000.0,15000.0, 36 ,0.1649,531.0,4.0,7 years,OWN,60000.0,Source Verified,2011.0,debt_consolidation,VA,11.9,0.0,0.0,10.0,0.0,11683.0,0.958,13.0,1.0
17998,14000.0,14000.0, 60 ,0.1059,301.54,2.0,10+ years,MORTGAGE,150000.0,Verified,2011.0,home_improvement,VA,19.42,0.0,1.0,7.0,0.0,51121.0,0.447,18.0,1.0
17999,10000.0,10000.0, 36 ,0.13720000000000002,340.42,3.0,3 years,RENT,113000.0,Not Verified,2010.0,credit_card,VA,23.88,0.0,0.0,7.0,0.0,17397.0,0.956,24.0,1.0
18000,6000.0,6000.0, 36 ,0.079,187.75,1.0,unknown,RENT,38400.0,Source Verified,2011.0,moving,MA,10.63,0.0,0.0,3.0,0.0,698.0,0.537,29.0,0.0
18001,7000.0,7000.0, 36 ,0.0662,214.93,1.0,4 years,RENT,80000.0,Not Verified,2011.0,wedding,CA,8.67,0.0,2.0,9.0,0.0,1813.0,0.151,19.0,1.0
18002,1000.0,1000.0, 36 ,0.0603,30.44,1.0,2 years,RENT,40000.0,Not Verified,2011.0,other,RI,25.17,0.0,0.0,9.0,0.0,15217.0,0.39,34.0,1.0
18003,16000.0,16000.0, 60 ,0.1565,386.12,4.0,10+ years,RENT,140000.0,Verified,2011.0,debt_consolidation,NY,10.83,0.0,1.0,7.0,1.0,18884.0,0.836,23.0,1.0
18004,25000.0,25000.0, 36 ,0.2053,935.83,7.0,7 years,MORTGAGE,165000.0,Verified,2010.0,debt_consolidation,PA,17.59,0.0,1.0,24.0,0.0,32572.0,0.841,37.0,1.0
18005,12400.0,12400.0, 36 ,0.1183,410.87,2.0,5 years,MORTGAGE,154000.0,Not Verified,2009.0,educational,IL,17.38,0.0,1.0,10.0,0.0,452.0,0.084,24.0,1.0
18006,9000.0,9000.0, 36 ,0.1284,302.57,3.0,< 1 year,RENT,60000.0,Source Verified,2009.0,credit_card,NY,19.22,0.0,1.0,17.0,0.0,14309.0,0.57,29.0,1.0
18007,8400.0,8400.0, 36 ,0.079,262.84,1.0,10+ years,OWN,80000.0,Not Verified,2011.0,wedding,PA,25.32,1.0,3.0,13.0,0.0,32518.0,0.685,25.0,1.0
18008,9600.0,9600.0, 36 ,0.11109999999999999,314.8,2.0,10+ years,MORTGAGE,80600.0,Verified,2011.0,debt_consolidation,PA,10.5,0.0,3.0,18.0,0.0,12349.0,0.486,39.0,1.0
18009,7000.0,7000.0, 36 ,0.1442,240.68,4.0,< 1 year,RENT,120000.0,Verified,2009.0,medical,IL,14.65,0.0,3.0,12.0,0.0,34454.0,0.7070000000000001,30.0,1.0
18010,4000.0,4000.0, 36 ,0.18789999999999998,146.2,5.0,3 years,RENT,72000.0,Source Verified,2011.0,major_purchase,FL,8.02,0.0,3.0,8.0,0.0,2896.0,0.349,13.0,1.0
18011,8450.0,8450.0, 36 ,0.1099,276.61,2.0,10+ years,MORTGAGE,50000.0,Not Verified,2011.0,debt_consolidation,FL,22.01,0.0,0.0,8.0,0.0,9262.0,0.475,27.0,1.0
18012,11200.0,11200.0, 36 ,0.0692,345.42,1.0,2 years,RENT,86700.0,Verified,2011.0,credit_card,CA,24.9,0.0,1.0,11.0,0.0,7879.0,0.152,39.0,1.0
18013,25000.0,22375.0, 60 ,0.12990000000000002,508.99,3.0,< 1 year,RENT,77500.0,Verified,2011.0,debt_consolidation,NJ,15.64,0.0,0.0,12.0,0.0,11183.0,0.504,31.0,1.0
18016,5000.0,5000.0, 36 ,0.13720000000000002,170.21,3.0,2 years,RENT,39996.0,Not Verified,2010.0,home_improvement,NY,4.65,0.0,0.0,4.0,0.0,5247.0,0.46,4.0,1.0
18018,10000.0,10000.0, 36 ,0.1284,336.18,3.0,4 years,RENT,132000.0,Source Verified,2009.0,credit_card,CT,2.0,0.0,0.0,10.0,0.0,3462.0,0.21600000000000003,39.0,1.0
18019,7200.0,7200.0, 60 ,0.1361,166.08,3.0,< 1 year,RENT,37400.0,Not Verified,2010.0,debt_consolidation,WA,14.05,0.0,0.0,6.0,0.0,3087.0,0.882,15.0,1.0
18020,7400.0,7400.0, 36 ,0.1036,240.03,2.0,5 years,RENT,57996.0,Source Verified,2010.0,debt_consolidation,NY,8.98,0.0,1.0,10.0,0.0,8248.0,0.561,14.0,1.0
18021,24250.0,24250.0, 36 ,0.11359999999999999,798.1,2.0,10+ years,MORTGAGE,77052.0,Verified,2010.0,debt_consolidation,WI,11.23,0.0,1.0,14.0,0.0,19225.0,0.34,48.0,1.0
18022,17000.0,17000.0, 36 ,0.1038,551.59,2.0,3 years,RENT,45792.0,Verified,2010.0,credit_card,CA,19.65,0.0,0.0,9.0,0.0,26404.0,0.679,14.0,1.0
18023,8000.0,8000.0, 36 ,0.0859,252.89,1.0,3 years,OWN,22080.0,Not Verified,2009.0,debt_consolidation,AL,22.17,0.0,0.0,10.0,0.0,2815.0,0.085,23.0,1.0
18024,5000.0,5000.0, 36 ,0.0925,159.59,2.0,1 year,RENT,28800.0,Verified,2010.0,medical,CA,1.88,0.0,0.0,2.0,0.0,1170.0,0.557,6.0,1.0
18025,15000.0,15000.0, 36 ,0.0599,456.27,1.0,10+ years,MORTGAGE,95200.0,Not Verified,2011.0,other,NY,1.55,0.0,0.0,7.0,0.0,13008.0,0.161,16.0,1.0
18026,5000.0,5000.0, 36 ,0.0788,156.41,1.0,2 years,OWN,40000.0,Source Verified,2010.0,debt_consolidation,NV,2.22,0.0,1.0,4.0,0.0,78.0,0.005,13.0,1.0
18027,12800.0,12800.0, 60 ,0.1677,316.54,4.0,5 years,OWN,50000.0,Source Verified,2011.0,home_improvement,MD,19.12,0.0,2.0,15.0,0.0,12693.0,0.5820000000000001,23.0,1.0
18028,10000.0,10000.0, 36 ,0.0692,308.41,1.0,< 1 year,RENT,50000.0,Not Verified,2011.0,debt_consolidation,NY,15.24,0.0,0.0,16.0,0.0,16258.0,0.223,25.0,1.0
18030,20000.0,20000.0, 60 ,0.0888,414.01,2.0,10+ years,RENT,100000.0,Verified,2010.0,debt_consolidation,TX,21.62,0.0,0.0,12.0,0.0,34171.0,0.648,25.0,1.0
18031,5000.0,5000.0, 36 ,0.1149,164.86,2.0,7 years,MORTGAGE,104000.0,Not Verified,2011.0,debt_consolidation,FL,17.53,0.0,1.0,12.0,0.0,11966.0,0.446,18.0,1.0
18032,8000.0,8000.0, 36 ,0.1411,273.84,4.0,2 years,RENT,37000.0,Source Verified,2009.0,major_purchase,MA,16.96,0.0,2.0,5.0,0.0,5252.0,0.565,6.0,1.0
18033,3000.0,3000.0, 36 ,0.11710000000000001,99.23,2.0,7 years,MORTGAGE,49152.0,Source Verified,2011.0,home_improvement,GA,22.51,0.0,1.0,23.0,0.0,2080.0,0.11599999999999999,43.0,1.0
18034,5000.0,5000.0, 36 ,0.1602,175.84,4.0,10+ years,RENT,94000.0,Source Verified,2011.0,debt_consolidation,CA,6.81,1.0,2.0,4.0,0.0,3854.0,0.963,13.0,1.0
18035,22000.0,22000.0, 36 ,0.0654,674.68,1.0,10+ years,OWN,85000.0,Verified,2010.0,credit_card,IL,11.72,0.0,0.0,13.0,0.0,28634.0,0.302,28.0,1.0
18036,6000.0,6000.0, 36 ,0.09880000000000001,193.27,2.0,unknown,MORTGAGE,38268.0,Not Verified,2010.0,home_improvement,GA,14.21,0.0,1.0,9.0,0.0,10118.0,0.843,10.0,1.0
18037,15000.0,15000.0, 36 ,0.12869999999999998,504.5,3.0,2 years,MORTGAGE,76500.0,Not Verified,2010.0,debt_consolidation,OH,20.41,0.0,1.0,10.0,0.0,57775.0,0.958,26.0,1.0
18038,25000.0,25000.0, 36 ,0.0766,779.5,1.0,10+ years,MORTGAGE,70000.0,Verified,2011.0,credit_card,AZ,12.65,0.0,0.0,7.0,0.0,26417.0,0.657,26.0,1.0
18039,5000.0,5000.0, 36 ,0.0788,156.41,1.0,3 years,RENT,35000.0,Verified,2010.0,debt_consolidation,CA,19.3,0.0,0.0,13.0,0.0,4714.0,0.314,22.0,1.0
18040,7000.0,7000.0, 36 ,0.1,225.88,2.0,7 years,RENT,44400.0,Not Verified,2011.0,debt_consolidation,IL,5.27,0.0,1.0,4.0,0.0,5705.0,0.6559999999999999,8.0,0.0
18041,14000.0,14000.0, 60 ,0.1839,358.49,5.0,8 years,RENT,90000.0,Source Verified,2011.0,debt_consolidation,FL,20.47,1.0,0.0,13.0,0.0,24090.0,0.526,27.0,1.0
18042,11000.0,11000.0, 36 ,0.0542,331.76,1.0,10+ years,MORTGAGE,105000.0,Verified,2011.0,car,WI,6.47,0.0,0.0,7.0,0.0,58425.0,0.012,22.0,1.0
18043,11750.0,11750.0, 36 ,0.1531,409.08,4.0,1 year,RENT,50004.0,Verified,2009.0,debt_consolidation,CO,22.51,0.0,3.0,7.0,0.0,32470.0,0.875,24.0,1.0
18044,6000.0,6000.0, 36 ,0.1,193.61,2.0,1 year,MORTGAGE,57600.0,Verified,2011.0,credit_card,CA,9.81,1.0,0.0,7.0,0.0,5673.0,0.799,19.0,1.0
18045,12000.0,12000.0, 36 ,0.07490000000000001,373.22,1.0,6 years,MORTGAGE,69900.0,Verified,2011.0,debt_consolidation,CA,22.88,0.0,0.0,14.0,0.0,23699.0,0.40399999999999997,32.0,1.0
18046,8000.0,8000.0, 36 ,0.0603,243.49,1.0,5 years,MORTGAGE,41000.0,Not Verified,2011.0,debt_consolidation,NC,7.84,0.0,0.0,8.0,0.0,27026.0,0.501,15.0,1.0
18047,7200.0,7200.0, 36 ,0.1496,249.46,4.0,2 years,RENT,85000.0,Not Verified,2010.0,debt_consolidation,TX,18.08,0.0,0.0,8.0,0.0,8619.0,0.556,11.0,1.0
18048,12000.0,12000.0, 36 ,0.1099,392.83,2.0,10+ years,RENT,72324.0,Not Verified,2010.0,debt_consolidation,AK,19.66,0.0,0.0,6.0,0.0,21950.0,0.907,12.0,1.0
18049,6000.0,6000.0, 36 ,0.0932,191.69,1.0,10+ years,MORTGAGE,57000.0,Not Verified,2009.0,moving,GA,11.56,0.0,5.0,14.0,0.0,14650.0,0.245,25.0,1.0
18050,16000.0,16000.0, 36 ,0.079,500.65,1.0,6 years,RENT,54000.0,Not Verified,2011.0,small_business,MA,13.73,0.0,0.0,9.0,1.0,13406.0,0.29100000000000004,18.0,1.0
18051,15250.0,15250.0, 60 ,0.1099,331.5,2.0,6 years,MORTGAGE,71000.0,Not Verified,2011.0,debt_consolidation,CO,11.95,0.0,1.0,11.0,0.0,15639.0,0.293,25.0,1.0
18052,14400.0,14400.0, 36 ,0.1348,488.51,3.0,10+ years,MORTGAGE,108600.0,Verified,2010.0,other,CA,16.38,0.0,0.0,8.0,0.0,29620.0,0.946,20.0,1.0
18053,24500.0,24500.0, 36 ,0.13849999999999998,835.55,3.0,10+ years,RENT,84200.0,Not Verified,2010.0,debt_consolidation,NY,21.72,0.0,0.0,9.0,0.0,33313.0,0.7440000000000001,20.0,1.0
18054,11200.0,11200.0, 60 ,0.21739999999999998,307.68,6.0,10+ years,RENT,67000.0,Source Verified,2011.0,debt_consolidation,NY,6.3,1.0,2.0,12.0,1.0,7952.0,0.396,25.0,0.0
18055,7200.0,7200.0, 60 ,0.17559999999999998,181.12,5.0,1 year,RENT,30000.0,Not Verified,2010.0,major_purchase,MI,11.92,0.0,2.0,7.0,0.0,12346.0,0.895,7.0,1.0
18056,13750.0,13750.0, 60 ,0.1149,302.33,2.0,6 years,MORTGAGE,27600.0,Not Verified,2010.0,credit_card,FL,2.91,0.0,2.0,8.0,0.0,2038.0,0.371,11.0,0.0
18057,20000.0,20000.0, 36 ,0.1253,669.33,2.0,10+ years,MORTGAGE,89800.0,Not Verified,2009.0,debt_consolidation,IL,18.72,0.0,0.0,9.0,0.0,55770.0,0.62,16.0,1.0
18060,5000.0,5000.0, 36 ,0.1323,169.03,3.0,2 years,RENT,57692.16,Source Verified,2010.0,major_purchase,NY,1.44,0.0,0.0,5.0,0.0,1801.0,0.504,5.0,1.0
18061,23000.0,14600.0, 60 ,0.1793,370.19,5.0,6 years,RENT,65000.0,Verified,2010.0,debt_consolidation,CA,16.3,0.0,0.0,8.0,1.0,23516.0,0.907,13.0,0.0
18062,18225.0,18225.0, 36 ,0.1074,594.43,2.0,4 years,RENT,50000.0,Source Verified,2011.0,credit_card,LA,23.35,0.0,0.0,15.0,0.0,38399.0,0.573,35.0,1.0
18063,8000.0,8000.0, 60 ,0.16820000000000002,198.05,5.0,5 years,RENT,76000.0,Verified,2010.0,major_purchase,MD,22.55,0.0,1.0,12.0,0.0,23130.0,0.79,45.0,0.0
18064,3000.0,3000.0, 36 ,0.0751,93.34,1.0,7 years,MORTGAGE,105996.0,Source Verified,2010.0,other,CA,5.83,0.0,0.0,8.0,0.0,4791.0,0.289,24.0,1.0
18065,7400.0,7400.0, 36 ,0.08,231.89,1.0,6 years,MORTGAGE,37000.0,Not Verified,2009.0,debt_consolidation,PA,13.43,0.0,2.0,9.0,0.0,6938.0,0.24100000000000002,24.0,1.0
18066,13500.0,13500.0, 36 ,0.0729,418.64,1.0,2 years,RENT,74984.0,Not Verified,2011.0,debt_consolidation,CA,14.82,0.0,1.0,12.0,0.0,14570.0,0.374,28.0,1.0
18067,13000.0,13000.0, 36 ,0.1148,428.59,2.0,4 years,RENT,75000.0,Not Verified,2009.0,debt_consolidation,NY,9.81,0.0,3.0,19.0,0.0,14132.0,0.6759999999999999,29.0,1.0
18068,20000.0,20000.0, 60 ,0.2053,535.8,7.0,10+ years,RENT,67114.0,Verified,2010.0,debt_consolidation,MD,4.49,0.0,0.0,2.0,1.0,8360.0,0.9840000000000001,9.0,1.0
18069,10000.0,10000.0, 60 ,0.1557,240.91,4.0,3 years,MORTGAGE,48000.0,Source Verified,2011.0,small_business,NY,7.1,0.0,3.0,4.0,0.0,644.0,0.23,6.0,0.0
